4000.000000	99.068659
3999.000000	99.066970
3998.000000	99.064294
3997.000000	99.061594
3996.000000	99.059832
3995.000000	99.059244
3994.000000	99.059117
3993.000000	99.058345
3992.000000	99.056361
3991.000000	99.053441
3990.000000	99.050495
3989.000000	99.048538
3988.000000	99.048103
3987.000000	99.048998
3986.000000	99.050451
3985.000000	99.051488
3984.000000	99.051448
3983.000000	99.050248
3982.000000	99.048330
3981.000000	99.046422
3980.000000	99.045100
3979.000000	99.044531
3978.000000	99.044586
3977.000000	99.045085
3976.000000	99.045833
3975.000000	99.046483
3974.000000	99.046542
3973.000000	99.045677
3972.000000	99.044004
3971.000000	99.042104
3970.000000	99.040730
3969.000000	99.040336
3968.000000	99.040819
3967.000000	99.041573
3966.000000	99.041877
3965.000000	99.041427
3964.000000	99.040523
3963.000000	99.039764
3962.000000	99.039486
3961.000000	99.039450
3960.000000	99.039091
3959.000000	99.038040
3958.000000	99.036429
3957.000000	99.034782
3956.000000	99.033688
3955.000000	99.033474
3954.000000	99.034138
3953.000000	99.035468
3952.000000	99.037069
3951.000000	99.038399
3950.000000	99.038989
3949.000000	99.038753
3948.000000	99.038052
3947.000000	99.037437
3946.000000	99.037356
3945.000000	99.038028
3944.000000	99.039272
3943.000000	99.040437
3942.000000	99.040809
3941.000000	99.040272
3940.000000	99.039344
3939.000000	99.038542
3938.000000	99.037822
3937.000000	99.036775
3936.000000	99.035254
3935.000000	99.033626
3934.000000	99.032478
3933.000000	99.032141
3932.000000	99.032556
3931.000000	99.033461
3930.000000	99.034534
3929.000000	99.035339
3928.000000	99.035423
3927.000000	99.034630
3926.000000	99.033335
3925.000000	99.032237
3924.000000	99.031884
3923.000000	99.032388
3922.000000	99.033395
3921.000000	99.034285
3920.000000	99.034566
3919.000000	99.034147
3918.000000	99.033218
3917.000000	99.031902
3916.000000	99.030244
3915.000000	99.028576
3914.000000	99.027498
3913.000000	99.027406
3912.000000	99.028177
3911.000000	99.029266
3910.000000	99.030081
3909.000000	99.030307
3908.000000	99.029986
3907.000000	99.029485
3906.000000	99.029304
3905.000000	99.029621
3904.000000	99.030037
3903.000000	99.030073
3902.000000	99.029832
3901.000000	99.029908
3900.000000	99.030613
3899.000000	99.031644
3898.000000	99.032496
3897.000000	99.032951
3896.000000	99.033029
3895.000000	99.032804
3894.000000	99.032395
3893.000000	99.032073
3892.000000	99.032039
3891.000000	99.032034
3890.000000	99.031578
3889.000000	99.030626
3888.000000	99.029853
3887.000000	99.030094
3886.000000	99.031312
3885.000000	99.032516
3884.000000	99.033051
3883.000000	99.033283
3882.000000	99.033861
3881.000000	99.034780
3880.000000	99.035372
3879.000000	99.035248
3878.000000	99.034775
3877.000000	99.034686
3876.000000	99.035530
3875.000000	99.037158
3874.000000	99.038664
3873.000000	99.039362
3872.000000	99.039719
3871.000000	99.040731
3870.000000	99.042119
3869.000000	99.042435
3868.000000	99.041169
3867.000000	99.039565
3866.000000	99.039272
3865.000000	99.040603
3864.000000	99.042446
3863.000000	99.043604
3862.000000	99.043619
3861.000000	99.042725
3860.000000	99.041804
3859.000000	99.042048
3858.000000	99.044068
3857.000000	99.047122
3856.000000	99.049802
3855.000000	99.051581
3854.000000	99.052175
3853.000000	99.051179
3852.000000	99.049387
3851.000000	99.047797
3850.000000	99.046285
3849.000000	99.044024
3848.000000	99.040505
3847.000000	99.036386
3846.000000	99.033188
3845.000000	99.032294
3844.000000	99.034058
3843.000000	99.037519
3842.000000	99.041023
3841.000000	99.043460
3840.000000	99.044600
3839.000000	99.044581
3838.000000	99.043626
3837.000000	99.042051
3836.000000	99.040313
3835.000000	99.038883
3834.000000	99.038143
3833.000000	99.038164
3832.000000	99.038430
3831.000000	99.038191
3830.000000	99.037179
3829.000000	99.035885
3828.000000	99.035136
3827.000000	99.035253
3826.000000	99.035713
3825.000000	99.035796
3824.000000	99.035450
3823.000000	99.035325
3822.000000	99.035775
3821.000000	99.036239
3820.000000	99.036164
3819.000000	99.035707
3818.000000	99.035321
3817.000000	99.035156
3816.000000	99.034964
3815.000000	99.034600
3814.000000	99.034195
3813.000000	99.033847
3812.000000	99.033538
3811.000000	99.033251
3810.000000	99.032983
3809.000000	99.032731
3808.000000	99.032498
3807.000000	99.032278
3806.000000	99.032057
3805.000000	99.031820
3804.000000	99.031560
3803.000000	99.031277
3802.000000	99.030971
3801.000000	99.030637
3800.000000	99.030278
3799.000000	99.029915
3798.000000	99.029575
3797.000000	99.029274
3796.000000	99.029013
3795.000000	99.028786
3794.000000	99.028589
3793.000000	99.028426
3792.000000	99.028298
3791.000000	99.028199
3790.000000	99.028136
3789.000000	99.028121
3788.000000	99.028166
3787.000000	99.028281
3786.000000	99.028502
3785.000000	99.028852
3784.000000	99.029195
3783.000000	99.029242
3782.000000	99.028857
3781.000000	99.028416
3780.000000	99.028583
3779.000000	99.029514
3778.000000	99.030493
3777.000000	99.030717
3776.000000	99.030088
3775.000000	99.028931
3774.000000	99.027363
3773.000000	99.025603
3772.000000	99.024702
3771.000000	99.025680
3770.000000	99.027830
3769.000000	99.029502
3768.000000	99.030655
3767.000000	99.033043
3766.000000	99.037433
3765.000000	99.041533
3764.000000	99.042075
3763.000000	99.038733
3762.000000	99.034586
3761.000000	99.032608
3760.000000	99.032662
3759.000000	99.032996
3758.000000	99.033239
3757.000000	99.034365
3756.000000	99.037234
3755.000000	99.042079
3754.000000	99.048384
3753.000000	99.054377
3752.000000	99.057967
3751.000000	99.059770
3750.000000	99.062496
3749.000000	99.065957
3748.000000	99.066797
3747.000000	99.063913
